accepted_name,identified_name,identified_rank,difference.x,accepted_rank.x,max_ma,min_ma,family.x,genus.x,lng,lat,primary_reference.x,taxon_name,difference.y,accepted_rank.y,is_extant,family.y,genus.y,primary_reference.y
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy and S. Pineda Muñoz. 2012. Skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy and S. Pineda Muñoz. 2012. Skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy and S. Pineda Muñoz. 2012. Skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy and S. Pineda Muñoz. 2012. Skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy and S. Pineda Muñoz. 2012. Skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy and S. Pineda Muñoz. 2012. Skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,R. J. Smith and W. L. Jungers. 1997. Body mass in comparative primatology. Journal of Human Evolution 32:523-559,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,R. J. Smith and W. L. Jungers. 1997. Body mass in comparative primatology. Journal of Human Evolution 32:523-559,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,R. J. Smith and W. L. Jungers. 1997. Body mass in comparative primatology. Journal of Human Evolution 32:523-559,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,R. J. Smith and W. L. Jungers. 1997. Body mass in comparative primatology. Journal of Human Evolution 32:523-559,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,R. J. Smith and W. L. Jungers. 1997. Body mass in comparative primatology. Journal of Human Evolution 32:523-559,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,R. J. Smith and W. L. Jungers. 1997. Body mass in comparative primatology. Journal of Human Evolution 32:523-559,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy and S. Pineda Muñoz. 2012. Skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy and S. Pineda Muñoz. 2012. Skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus coucang,NA,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus coucang,Nycticebus coucang,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,J. Alroy. 2012. More skeletal measurements of Recent mammals in the Australian Museum.,Nycticebus cinereus,subjective synonym of,species,extant,Lorisidae,Nycticebus,"W. Stone and J. A. G. Rehn. 1902. A collection of mammals from Sumatra, with a review of the genera Nycticebus and Tragulus. Proceedings of the Academy of Natural Sciences of Philadelphia 54(1):127-142"
Nycticebus pygmaeus,Nycticebus pygmaeus,species,NA,species,NA,NA,Lorisidae,Nycticebus,NA,NA,V. T. Dào. 1967. Notes sur une collection de mammiferes de la region de Yen-Bai (Nord-Vietnam). Mitteilungen aus dem Museum für Naturkunde in Berlin 43(1):117-125,Nycticebus pygmaeus,NA,species,extant,Lorisidae,Nycticebus,V. T. Dào. 1967. Notes sur une collection de mammiferes de la region de Yen-Bai (Nord-Vietnam). Mitteilungen aus dem Museum für Naturkunde in Berlin 43(1):117-125
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1982. Fossil Mammals from the Lower Buck Hill Group, Eocene of Trans-Pecos Texas: Marsupicarnivora, Primates, Taeniodonta, Condylarthra, Bunodont Artiodactyla, and Dinocerata. Pearce-Sellards Series 35:1-20",Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1982. Fossil Mammals from the Lower Buck Hill Group, Eocene of Trans-Pecos Texas: Marsupicarnivora, Primates, Taeniodonta, Condylarthra, Bunodont Artiodactyla, and Dinocerata. Pearce-Sellards Series 35:1-20",Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1982. Fossil Mammals from the Lower Buck Hill Group, Eocene of Trans-Pecos Texas: Marsupicarnivora, Primates, Taeniodonta, Condylarthra, Bunodont Artiodactyla, and Dinocerata. Pearce-Sellards Series 35:1-20",Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1982. Fossil Mammals from the Lower Buck Hill Group, Eocene of Trans-Pecos Texas: Marsupicarnivora, Primates, Taeniodonta, Condylarthra, Bunodont Artiodactyla, and Dinocerata. Pearce-Sellards Series 35:1-20",Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1982. Fossil Mammals from the Lower Buck Hill Group, Eocene of Trans-Pecos Texas: Marsupicarnivora, Primates, Taeniodonta, Condylarthra, Bunodont Artiodactyla, and Dinocerata. Pearce-Sellards Series 35:1-20",Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1982. Fossil Mammals from the Lower Buck Hill Group, Eocene of Trans-Pecos Texas: Marsupicarnivora, Primates, Taeniodonta, Condylarthra, Bunodont Artiodactyla, and Dinocerata. Pearce-Sellards Series 35:1-20",Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"J. G. Eaton. 1982. Paleontology and correlation of Eocene volcanic rocks in the Carter Mountain area, Park County, southeastern Absaroka Range, Wyoming. Contributions to Geology, University of Wyoming 21(2):153-194",Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"J. G. Eaton. 1982. Paleontology and correlation of Eocene volcanic rocks in the Carter Mountain area, Park County, southeastern Absaroka Range, Wyoming. Contributions to Geology, University of Wyoming 21(2):153-194",Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"J. G. Eaton. 1982. Paleontology and correlation of Eocene volcanic rocks in the Carter Mountain area, Park County, southeastern Absaroka Range, Wyoming. Contributions to Geology, University of Wyoming 21(2):153-194",Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,46.2,40.4,Omomyidae,Omomys,-104.199997,29.9,B. A. Williams and E. C. Kirk. 2008. New Uintan primates from Texas and their implications for North American patterns of species richness during the Eocene. Journal of Human Evolution 55(6):927-941,Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,46.2,40.4,Omomyidae,Omomys,-104.199997,29.9,B. A. Williams and E. C. Kirk. 2008. New Uintan primates from Texas and their implications for North American patterns of species richness during the Eocene. Journal of Human Evolution 55(6):927-941,Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,46.2,40.4,Omomyidae,Omomys,-104.199997,29.9,B. A. Williams and E. C. Kirk. 2008. New Uintan primates from Texas and their implications for North American patterns of species richness during the Eocene. Journal of Human Evolution 55(6):927-941,Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"P. O. McGrew and R. Sullivan. 1971. The stratigraphy and paleontology of Bridger A. Contributions to Geology, University of Wyoming 9(2):66-85",Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"P. O. McGrew and R. Sullivan. 1971. The stratigraphy and paleontology of Bridger A. Contributions to Geology, University of Wyoming 9(2):66-85",Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"P. O. McGrew and R. Sullivan. 1971. The stratigraphy and paleontology of Bridger A. Contributions to Geology, University of Wyoming 9(2):66-85",Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,C. L. Gazin. 1958. A review of the middle and upper Eocene primates of North America. Smithsonian Miscellaneous Collections 136(1):1-112,Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,C. L. Gazin. 1958. A review of the middle and upper Eocene primates of North America. Smithsonian Miscellaneous Collections 136(1):1-112,Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,C. L. Gazin. 1958. A review of the middle and upper Eocene primates of North America. Smithsonian Miscellaneous Collections 136(1):1-112,Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"F. P. Cuozzo. 2008. Using extant patterns of dental variation to identify species in the primate fossil record: a case study of middle Eocene Omomys from the Bridger Basin, southwestern Wyoming. Primates 49(2):101-115",Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"F. P. Cuozzo. 2008. Using extant patterns of dental variation to identify species in the primate fossil record: a case study of middle Eocene Omomys from the Bridger Basin, southwestern Wyoming. Primates 49(2):101-115",Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"F. P. Cuozzo. 2008. Using extant patterns of dental variation to identify species in the primate fossil record: a case study of middle Eocene Omomys from the Bridger Basin, southwestern Wyoming. Primates 49(2):101-115",Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"F. P. Cuozzo. 2008. Using extant patterns of dental variation to identify species in the primate fossil record: a case study of middle Eocene Omomys from the Bridger Basin, southwestern Wyoming. Primates 49(2):101-115",Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"F. P. Cuozzo. 2008. Using extant patterns of dental variation to identify species in the primate fossil record: a case study of middle Eocene Omomys from the Bridger Basin, southwestern Wyoming. Primates 49(2):101-115",Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"F. P. Cuozzo. 2008. Using extant patterns of dental variation to identify species in the primate fossil record: a case study of middle Eocene Omomys from the Bridger Basin, southwestern Wyoming. Primates 49(2):101-115",Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,46.2,40.4,Omomyidae,Omomys,-104.199997,29.9,B. A. Williams and E. C. Kirk. 2008. New Uintan primates from Texas and their implications for North American patterns of species richness during the Eocene. Journal of Human Evolution 55(6):927-941,Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,46.2,40.4,Omomyidae,Omomys,-104.199997,29.9,B. A. Williams and E. C. Kirk. 2008. New Uintan primates from Texas and their implications for North American patterns of species richness during the Eocene. Journal of Human Evolution 55(6):927-941,Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,46.2,40.4,Omomyidae,Omomys,-104.199997,29.9,B. A. Williams and E. C. Kirk. 2008. New Uintan primates from Texas and their implications for North American patterns of species richness during the Eocene. Journal of Human Evolution 55(6):927-941,Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1973. Geology and mammalian paleontology of the New Fork-Big Sandy area, Sublette County, Wyoming. Fieldiana: Geology 29",Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1973. Geology and mammalian paleontology of the New Fork-Big Sandy area, Sublette County, Wyoming. Fieldiana: Geology 29",Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1973. Geology and mammalian paleontology of the New Fork-Big Sandy area, Sublette County, Wyoming. Fieldiana: Geology 29",Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1973. Geology and mammalian paleontology of the New Fork-Big Sandy area, Sublette County, Wyoming. Fieldiana: Geology 29",Omomys carteri,NA,species,extinct,Omomyidae,Omomys,J. Leidy. 1869. Notice of some extinct vertebrates from Wyoming and Dakota. Proceedings of the Academy of Natural Sciences of Philadelphia 21:63-67
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1973. Geology and mammalian paleontology of the New Fork-Big Sandy area, Sublette County, Wyoming. Fieldiana: Geology 29",Palaeacodon vagus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
Omomys carteri,Omomys carteri,species,NA,species,NA,NA,Omomyidae,Omomys,NA,NA,"R. M. West. 1973. Geology and mammalian paleontology of the New Fork-Big Sandy area, Sublette County, Wyoming. Fieldiana: Geology 29",Hemiacodon nanus,subjective synonym of,species,extinct,Omomyidae,Omomys,O. C. Marsh. 1872. Preliminary description of new Tertiary mammals. Part II. American Journal of Science 4(21):202-224
