"OBJECTID","county_name","year","import_ratio"
85,"Wapello",2009,0.532447817836812
85,"Wapello",2010,0.44529262086514
85,"Wapello",2011,0.448762143528674
85,"Wapello",2012,0.442485306465155
85,"Wapello",2013,0.479140328697851
85,"Wapello",2014,1.87824415251522
85,"Wapello",2015,2.07649122807018
85,"Wapello",2016,2.19117647058824
85,"Wapello",2017,2.33488733488733
85,"Wapello",2018,2.00033090668432
85,"Wapello",2019,2.08973046741726
85,"Wapello",2020,4.29608938547486
85,"Wapello",2021,2.24531700288184
85,"Wapello",2022,2.1957490572506
86,"Clarke",2001,2.73282442748092
86,"Clarke",2002,2.64723032069971
86,"Clarke",2003,2.38700947225981
86,"Clarke",2004,0.486750348675035
86,"Clarke",2005,0.472222222222222
86,"Clarke",2006,2.39642324888227
86,"Clarke",2007,2.45777777777778
86,"Clarke",2008,2.34972677595628
86,"Clarke",2009,0.424129353233831
86,"Clarke",2010,0.421185372005044
86,"Clarke",2011,0.403055229142186
86,"Clarke",2012,0.376734258271078
86,"Clarke",2013,0.352878464818763
86,"Clarke",2014,1.74077976817703
86,"Clarke",2015,1.66467661691542
86,"Clarke",2016,1.72256728778468
86,"Clarke",2017,1.7778958554729
86,"Clarke",2018,1.79447513812155
86,"Clarke",2019,1.75831485587583
86,"Clarke",2020,2.00774193548387
86,"Clarke",2021,1.85315533980583
86,"Clarke",2022,1.81946072684642
87,"Lucas",2001,2.84239130434783
87,"Lucas",2002,2.70036101083033
87,"Lucas",2003,2.7347972972973
87,"Lucas",2004,0.219512195121951
87,"Lucas",2005,0.251177394034537
87,"Lucas",2006,2.46319018404908
87,"Lucas",2007,2.383502170767
87,"Lucas",2008,2.33586626139818
87,"Lucas",2009,0
87,"Lucas",2010,0
87,"Lucas",2011,0
87,"Lucas",2012,0
87,"Lucas",2013,0
87,"Lucas",2014,1.89645390070922
87,"Lucas",2015,1.90298507462687
87,"Lucas",2016,1.89712556732224
87,"Lucas",2017,1.88207547169811
87,"Lucas",2018,1.8
87,"Lucas",2019,1.74381368267831
87,"Lucas",2020,1.82874617737003
87,"Lucas",2021,1.77104874446086
87,"Lucas",2022,1.85779816513761
88,"Monroe",2001,2.93170731707317
88,"Monroe",2002,2.64079822616408
88,"Monroe",2003,3.37057220708447
88,"Monroe",2004,0
88,"Monroe",2005,0
88,"Monroe",2006,2.8019093078759
88,"Monroe",2007,3.01639344262295
88,"Monroe",2008,3.09210526315789
88,"Monroe",2009,0
88,"Monroe",2010,0
88,"Monroe",2011,0
88,"Monroe",2012,0
88,"Monroe",2013,0
88,"Monroe",2014,2.65227272727273
88,"Monroe",2015,2.54684095860566
88,"Monroe",2016,2.68337129840547
88,"Monroe",2017,2.72661870503597
88,"Monroe",2018,2.67370892018779
88,"Monroe",2019,2.48245614035088
88,"Monroe",2020,2.5812356979405
88,"Monroe",2021,2.86910994764398
88,"Monroe",2022,2.43478260869565
89,"Des Moines",2001,3.13138686131387
89,"Des Moines",2002,3.01605709188225
89,"Des Moines",2003,2.68681094324214
89,"Des Moines",2004,0.943117672600955
89,"Des Moines",2005,0.815605447184395
89,"Des Moines",2006,2.63896848137536
89,"Des Moines",2007,2.35183170112441
89,"Des Moines",2008,2.35501453488372
89,"Des Moines",2009,0.76629517055049
89,"Des Moines",2010,0.715894868585732
89,"Des Moines",2011,0.704280155642023
89,"Des Moines",2012,0.677053824362606
89,"Des Moines",2013,0.680131657690006
89,"Des Moines",2014,1.98315658140986
89,"Des Moines",2015,1.89878787878788
89,"Des Moines",2016,1.95700284539994
89,"Des Moines",2017,1.96817148424813
89,"Des Moines",2018,1.84062885326757
89,"Des Moines",2019,1.84396497811132
89,"Des Moines",2020,2.03036798856735
89,"Des Moines",2021,2.13313609467456
89,"Des Moines",2022,1.92842465753425
90,"Fremont",2001,2.87901701323251
90,"Fremont",2002,2.78378378378378
90,"Fremont",2003,2.60526315789474
90,"Fremont",2004,2.53480475382003
90,"Fremont",2005,2.28926905132193
90,"Fremont",2006,2.51269035532995
90,"Fremont",2007,2.55958549222798
90,"Fremont",2008,2.39388794567063
90,"Fremont",2009,2.4464609800363
90,"Fremont",2010,2.27022375215146
90,"Fremont",2011,2.22735042735043
90,"Fremont",2012,2.16666666666667
90,"Fremont",2013,2.05913978494624
90,"Fremont",2014,2.27380952380952
90,"Fremont",2015,2.37371663244353
90,"Fremont",2016,2.26458333333333
90,"Fremont",2017,2.39948453608247
90,"Fremont",2018,2.21077283372365
90,"Fremont",2019,2.16564417177914
90,"Fremont",2020,2.43089430894309
90,"Fremont",2021,2.25708061002179
90,"Fremont",2022,2.11405295315682
91,"Page",2001,3.5919395465995
91,"Page",2002,3.27261904761905
91,"Page",2003,2.83897435897436
91,"Page",2004,0.540950455005056
91,"Page",2005,0.575787401574803
91,"Page",2006,2.84435401831129
91,"Page",2007,2.86554621848739
91,"Page",2008,2.50686184812443
91,"Page",2009,0.396085740913327
91,"Page",2010,0.368374558303887
91,"Page",2011,0.38655462184874
91,"Page",2012,0.339333933393339
91,"Page",2013,1.21434977578475
91,"Page",2014,2.45217391304348
91,"Page",2015,2.32003626473255
91,"Page",2016,2.32097649186257
91,"Page",2017,2.35545454545455
91,"Page",2018,2.04475183075671
91,"Page",2019,2.03316749585406
91,"Page",2020,2.01986183074266
91,"Page",2021,2.16914498141264
91,"Page",2022,2.36565656565657
92,"Taylor",2001,2.55021834061135
92,"Taylor",2002,2.43388429752066
92,"Taylor",2003,2.49782608695652
92,"Taylor",2004,2.38761467889908
92,"Taylor",2005,2.56127450980392
92,"Taylor",2006,2.2579185520362
92,"Taylor",2007,2.26576576576577
92,"Taylor",2008,2.3046511627907
92,"Taylor",2009,2.0020325203252
92,"Taylor",2010,1.91143911439114
92,"Taylor",2011,1.91198501872659
92,"Taylor",2012,1.8968105065666
92,"Taylor",2013,1.91386554621849
92,"Taylor",2014,2.02207505518764
92,"Taylor",2015,1.9873417721519
92,"Taylor",2016,2.05466970387244
92,"Taylor",2017,2.2156862745098
92,"Taylor",2018,1.99782608695652
92,"Taylor",2019,2.06521739130435
92,"Taylor",2020,1.95876288659794
92,"Taylor",2021,2.16475972540046
92,"Taylor",2022,2.14285714285714
93,"Ringgold",2001,2.86440677966102
93,"Ringgold",2002,2.29618768328446
93,"Ringgold",2003,2.31845238095238
93,"Ringgold",2004,2.36936936936937
93,"Ringgold",2005,2.35802469135802
93,"Ringgold",2006,2.3558282208589
93,"Ringgold",2007,2.43167701863354
93,"Ringgold",2008,2.36746987951807
93,"Ringgold",2009,2.38253012048193
93,"Ringgold",2010,2.22448979591837
93,"Ringgold",2011,2.22571428571429
93,"Ringgold",2012,2.05989583333333
93,"Ringgold",2013,2.10818713450292
93,"Ringgold",2014,2.17159763313609
93,"Ringgold",2015,2.18100890207715
93,"Ringgold",2016,2.19584569732938
93,"Ringgold",2017,2.3125
93,"Ringgold",2018,2.44027303754266
93,"Ringgold",2019,1.99445983379501
93,"Ringgold",2020,1.84
93,"Ringgold",2021,2.56521739130435
93,"Ringgold",2022,2.1702786377709
94,"Van Buren",2001,3.13443396226415
94,"Van Buren",2002,3.0551724137931
94,"Van Buren",2003,2.96445497630332
94,"Van Buren",2004,2.86683417085427
94,"Van Buren",2005,2.99040767386091
94,"Van Buren",2006,2.86407766990291
94,"Van Buren",2007,2.67337807606264
94,"Van Buren",2008,2.78708133971292
94,"Van Buren",2009,2.32786885245902
94,"Van Buren",2010,2.10642570281124
94,"Van Buren",2011,2.06315789473684
94,"Van Buren",2012,2.01525054466231
94,"Van Buren",2013,1.87527839643653
94,"Van Buren",2014,2.23913043478261
94,"Van Buren",2015,1.94600938967136
94,"Van Buren",2016,1.95308641975309
94,"Van Buren",2017,2.05684754521964
94,"Van Buren",2018,2.05384615384615
94,"Van Buren",2019,1.9075
94,"Van Buren",2020,1.91979949874687
94,"Van Buren",2021,1.9875
94,"Van Buren",2022,1.73922413793103
95,"Davis",2001,3.29946524064171
95,"Davis",2002,3.26902173913043
95,"Davis",2003,3.19346733668342
95,"Davis",2004,0
95,"Davis",2005,0
95,"Davis",2006,3.02955665024631
95,"Davis",2007,3.06234413965087
95,"Davis",2008,2.98550724637681
95,"Davis",2009,0
95,"Davis",2010,0
95,"Davis",2011,0
95,"Davis",2012,0
95,"Davis",2013,0
95,"Davis",2014,2.53235908141962
95,"Davis",2015,2.68653421633554
95,"Davis",2016,2.29345794392523
95,"Davis",2017,2.05709342560554
95,"Davis",2018,1.94507269789984
95,"Davis",2019,1.88615384615385
95,"Davis",2020,1.97712418300654
95,"Davis",2021,2.20071684587814
95,"Davis",2022,2.24489795918367
96,"Decatur",2001,2.3479674796748
96,"Decatur",2002,2.01947148817802
96,"Decatur",2003,2.13414634146341
96,"Decatur",2004,2.25159914712154
96,"Decatur",2005,2.0722433460076
96,"Decatur",2006,2.21516393442623
96,"Decatur",2007,2.20858895705521
96,"Decatur",2008,2.04634581105169
96,"Decatur",2009,1.85594639865997
96,"Decatur",2010,1.67913669064748
96,"Decatur",2011,1.60869565217391
96,"Decatur",2012,1.6965620328849
96,"Decatur",2013,1.59242424242424
96,"Decatur",2014,1.65853658536585
96,"Decatur",2015,1.61722488038278
96,"Decatur",2016,1.66222961730449
96,"Decatur",2017,1.77532228360958
96,"Decatur",2018,1.69512195121951
96,"Decatur",2019,1.68118466898955
96,"Decatur",2020,1.615
96,"Decatur",2021,1.83738317757009
96,"Decatur",2022,1.54375
97,"Wayne",2001,2.32135306553911
97,"Wayne",2002,2.28952772073922
97,"Wayne",2003,2.28478260869565
97,"Wayne",2004,1.94679186228482
97,"Wayne",2005,2.00629921259843
97,"Wayne",2006,2.05714285714286
97,"Wayne",2007,2.12121212121212
97,"Wayne",2008,2.0801393728223
97,"Wayne",2009,2.01071428571429
97,"Wayne",2010,1.98363636363636
97,"Wayne",2011,1.83741258741259
97,"Wayne",2012,1.87279151943463
97,"Wayne",2013,1.89943074003795
97,"Wayne",2014,1.89402697495183
97,"Wayne",2015,1.81076388888889
97,"Wayne",2016,1.84
97,"Wayne",2017,1.93577981651376
97,"Wayne",2018,1.95505617977528
97,"Wayne",2019,1.89253187613843
97,"Wayne",2020,1.77019748653501
97,"Wayne",2021,1.8475499092559
97,"Wayne",2022,1.8354898336414
98,"Appanoose",2001,2.46071044133477
98,"Appanoose",2002,2.45345016429354
98,"Appanoose",2003,2.3728813559322
98,"Appanoose",2004,0.608267716535433
98,"Appanoose",2005,0.605476673427992
98,"Appanoose",2006,2.26198083067093
98,"Appanoose",2007,2.1689453125
98,"Appanoose",2008,2.20321931589537
98,"Appanoose",2009,0.608024691358025
98,"Appanoose",2010,0.65668449197861
98,"Appanoose",2011,0.64968152866242
98,"Appanoose",2012,0.625
98,"Appanoose",2013,0.668171557562077
98,"Appanoose",2014,2.13258426966292
98,"Appanoose",2015,2.11310190369541
98,"Appanoose",2016,1.8176527643065
98,"Appanoose",2017,1.79333333333333
98,"Appanoose",2018,1.61525278491859
98,"Appanoose",2019,1.89139344262295
98,"Appanoose",2020,1.92759706190976
98,"Appanoose",2021,1.93081081081081
98,"Appanoose",2022,2.02134831460674
99,"Lee",2001,2.63316582914573
99,"Lee",2002,2.52356020942408
99,"Lee",2003,2.37790697674419
99,"Lee",2004,0
99,"Lee",2005,0
99,"Lee",2006,2.26226101413134
99,"Lee",2007,2.35389326334208
99,"Lee",2008,2.11115490737091
99,"Lee",2009,0
99,"Lee",2010,0.438162544169611
99,"Lee",2011,0
99,"Lee",2012,0
99,"Lee",2013,0
99,"Lee",2014,1.88262195121951
99,"Lee",2015,2.09441316587267
99,"Lee",2016,2.09955947136564
99,"Lee",2017,1.86863905325444
99,"Lee",2018,1.85045616818723
99,"Lee",2019,1.84527559055118
99,"Lee",2020,1.89853896103896
99,"Lee",2021,1.8383473726434
99,"Lee",2022,1.90435139573071
