accepted_name,orig_no,taxon_no,taxon_name,difference,accepted_no.x,accepted_rank,parent_no,ref_pubyr,reference_no.x,is_extant,n_occs,family,genus,primary_reference,specimen_no,is_type,accepted_no.y,max_ma,min_ma,reference_no.y,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments
Nannodectes simpsoni,50865,48975,Nannodectes simpsoni,NA,50865,species,40735,1956,1609,extinct,6,Plesiadapidae,Nannodectes,C. L. Gazin. 1956. Palaeocene mammalian faunas of the Bison Basin in south-central Wyoming. Smithsonian Miscellaneous Collections 131(6):1-57,8099,NA,50865,61.7,56.8,1635,-108.199997,43.200001,US,Wyoming,Fremont,based on political unit,1,NA,Bison Basin
Nannodectes simpsoni,50865,48975,Nannodectes simpsoni,NA,50865,species,40735,1956,1609,extinct,6,Plesiadapidae,Nannodectes,C. L. Gazin. 1956. Palaeocene mammalian faunas of the Bison Basin in south-central Wyoming. Smithsonian Miscellaneous Collections 131(6):1-57,8100,NA,50865,61.7,56.8,1635,-108.199997,43.200001,US,Wyoming,Fremont,based on political unit,1,NA,Bison Basin
Nannodectes simpsoni,50865,48975,Nannodectes simpsoni,NA,50865,species,40735,1956,1609,extinct,6,Plesiadapidae,Nannodectes,C. L. Gazin. 1956. Palaeocene mammalian faunas of the Bison Basin in south-central Wyoming. Smithsonian Miscellaneous Collections 131(6):1-57,8101,NA,50865,61.7,56.8,1635,-108.199997,43.200001,US,Wyoming,Fremont,based on political unit,1,NA,Bison Basin
Nannodectes simpsoni,50865,48975,Nannodectes simpsoni,NA,50865,species,40735,1956,1609,extinct,6,Plesiadapidae,Nannodectes,C. L. Gazin. 1956. Palaeocene mammalian faunas of the Bison Basin in south-central Wyoming. Smithsonian Miscellaneous Collections 131(6):1-57,2425,NA,50865,61.7,56.8,1634,-108.199997,43.200001,US,Wyoming,Fremont,based on political unit,1,NA,Bison Basin
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57302,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57300,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57306,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57303,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57301,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57299,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57298,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57297,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57305,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasalis larvatus,231531,231532,Nasalis larvatus,NA,231531,species,92696,2003,41107,extant,0,Cercopithecidae,Nasalis,C. B. Ruff. 2003. Long bone articular and diaphyseal structure in Old World monkeys and apes. II: Estimation of body mass. American Journal of Physical Anthropology 120(1):16-37,57304,NA,231531,NA,NA,41107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,2437,NA,49006,63.3,61.7,3024,-103.153862,29.462648,US,Texas,Brewster,estimated from map,6,local area,"western Tornillo Flat; N side of Tornillo Creek, reached by going W to a badlands area 2 mi from main road against the NW scarp of the flat at foot of Rosillos Mtns, ca. 1,5 mi S of small intrusion. Area of several tens of acres"
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,8120,NA,49006,61.7,56.8,1730,-107.633331,37.116669,US,Colorado,La Plata,based on nearby landmark,minutes,small collection,"""on the Spring Creek drainage, seven miles southeast of Ignacio, near to the Mason schoolhouse... only a meter square"" (Matthew 1917) (coordinate based on Ignacio)"
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,8118,holotype,49006,61.7,56.8,1730,-107.633331,37.116669,US,Colorado,La Plata,based on nearby landmark,minutes,small collection,"""on the Spring Creek drainage, seven miles southeast of Ignacio, near to the Mason schoolhouse... only a meter square"" (Matthew 1917) (coordinate based on Ignacio)"
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,8119,holotype,49006,61.7,56.8,1730,-107.633331,37.116669,US,Colorado,La Plata,based on nearby landmark,minutes,small collection,"""on the Spring Creek drainage, seven miles southeast of Ignacio, near to the Mason schoolhouse... only a meter square"" (Matthew 1917) (coordinate based on Ignacio)"
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,2439,holotype,49006,NA,NA,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,8121,NA,49006,61.7,56.8,1730,-107.633331,37.116669,US,Colorado,La Plata,based on nearby landmark,minutes,small collection,"""on the Spring Creek drainage, seven miles southeast of Ignacio, near to the Mason schoolhouse... only a meter square"" (Matthew 1917) (coordinate based on Ignacio)"
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,8122,NA,49006,61.7,56.8,1730,-107.633331,37.116669,US,Colorado,La Plata,based on nearby landmark,minutes,small collection,"""on the Spring Creek drainage, seven miles southeast of Ignacio, near to the Mason schoolhouse... only a meter square"" (Matthew 1917) (coordinate based on Ignacio)"
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,2438,NA,49006,63.3,61.7,3024,-103.199997,29.200001,US,Texas,Brewster,based on political unit,1,small collection,western Tornillo Flat
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,8115,holotype,49006,61.7,56.8,1730,-107.633331,37.116669,US,Colorado,La Plata,based on nearby landmark,minutes,small collection,"""on the Spring Creek drainage, seven miles southeast of Ignacio, near to the Mason schoolhouse... only a meter square"" (Matthew 1917) (coordinate based on Ignacio)"
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,8116,holotype,49006,61.7,56.8,1730,-107.633331,37.116669,US,Colorado,La Plata,based on nearby landmark,minutes,small collection,"""on the Spring Creek drainage, seven miles southeast of Ignacio, near to the Mason schoolhouse... only a meter square"" (Matthew 1917) (coordinate based on Ignacio)"
Navajovius kohlhaasae,49006,49006,Navajovius kohlhaasae,NA,49006,species,40719,1921,2481,extinct,4,Microsyopidae,Navajovius,W. D. Matthew and W. Granger. 1921. New genera of Paleocene mammals. American Museum Novitates 13:1-7,8117,holotype,49006,61.7,56.8,1730,-107.633331,37.116669,US,Colorado,La Plata,based on nearby landmark,minutes,small collection,"""on the Spring Creek drainage, seven miles southeast of Ignacio, near to the Mason schoolhouse... only a meter square"" (Matthew 1917) (coordinate based on Ignacio)"
Neosaimiri annectens,269803,269803,Neosaimiri annectens,NA,269803,species,92616,1997,47009,extinct,2,Cebidae,Saimiri,"R. F. Kay and D. J. Meldrum. 1997. A new small platyrrhine and the phyletic position of Callitrichinae.  In R. F. Kay, R. H. Madden, J. J. Flynn. (eds.), A new small platyrrhine and the phyletic position of Callitrichinae",115545,NA,269803,13.8,11.8,47018,-75.183334,3.233333,CO,NA,NA,estimated from map,minutes,local area,"Approximately 5 km east of Villavieja between the Central and Eastern Cordilleras, Huila Department, Colombia"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,111803,NA,247867,NA,NA,45730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,111804,NA,247867,NA,NA,45730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,115538,holotype,247867,13.8,11.8,47009,-75.1875,3.258333,CO,Huila,NA,based on nearby landmark,seconds,NA,"Type locality: Monkey unit. Approximately 8 meters of gray clays overlying concretionary sandstones, wich rests on the conglomerates conspicuously exposed in middle of Villavieja-Cerro Gordo section, about 30 meters from Cebupithecia site, Loc V4517\r\n\r\nNearby landmark: Villavieja town"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94947,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,111806,NA,247867,NA,NA,45730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,115539,holotype,247867,13.8,11.8,47009,-75.1875,3.258333,CO,Huila,NA,based on nearby landmark,seconds,NA,"Type locality: Monkey unit. Approximately 8 meters of gray clays overlying concretionary sandstones, wich rests on the conglomerates conspicuously exposed in middle of Villavieja-Cerro Gordo section, about 30 meters from Cebupithecia site, Loc V4517\r\n\r\nNearby landmark: Villavieja town"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,111802,NA,247867,NA,NA,45730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,111805,NA,247867,NA,NA,45730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,115535,holotype,247867,13.8,11.8,47009,-75.1875,3.258333,CO,Huila,NA,based on nearby landmark,seconds,NA,"Type locality: Monkey unit. Approximately 8 meters of gray clays overlying concretionary sandstones, wich rests on the conglomerates conspicuously exposed in middle of Villavieja-Cerro Gordo section, about 30 meters from Cebupithecia site, Loc V4517\r\n\r\nNearby landmark: Villavieja town"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,115540,holotype,247867,13.8,11.8,47009,-75.1875,3.258333,CO,Huila,NA,based on nearby landmark,seconds,NA,"Type locality: Monkey unit. Approximately 8 meters of gray clays overlying concretionary sandstones, wich rests on the conglomerates conspicuously exposed in middle of Villavieja-Cerro Gordo section, about 30 meters from Cebupithecia site, Loc V4517\r\n\r\nNearby landmark: Villavieja town"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94948,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,115536,holotype,247867,13.8,11.8,47009,-75.1875,3.258333,CO,Huila,NA,based on nearby landmark,seconds,NA,"Type locality: Monkey unit. Approximately 8 meters of gray clays overlying concretionary sandstones, wich rests on the conglomerates conspicuously exposed in middle of Villavieja-Cerro Gordo section, about 30 meters from Cebupithecia site, Loc V4517\r\n\r\nNearby landmark: Villavieja town"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,111807,NA,247867,NA,NA,45730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94946,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,111808,NA,247867,NA,NA,45730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94951,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,115534,holotype,247867,13.8,11.8,47009,-75.1875,3.258333,CO,Huila,NA,based on nearby landmark,seconds,NA,"Type locality: Monkey unit. Approximately 8 meters of gray clays overlying concretionary sandstones, wich rests on the conglomerates conspicuously exposed in middle of Villavieja-Cerro Gordo section, about 30 meters from Cebupithecia site, Loc V4517\r\n\r\nNearby landmark: Villavieja town"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94950,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94949,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,115537,holotype,247867,13.8,11.8,47009,-75.1875,3.258333,CO,Huila,NA,based on nearby landmark,seconds,NA,"Type locality: Monkey unit. Approximately 8 meters of gray clays overlying concretionary sandstones, wich rests on the conglomerates conspicuously exposed in middle of Villavieja-Cerro Gordo section, about 30 meters from Cebupithecia site, Loc V4517\r\n\r\nNearby landmark: Villavieja town"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,115541,holotype,247867,13.8,11.8,47009,-75.1875,3.258333,CO,Huila,NA,based on nearby landmark,seconds,NA,"Type locality: Monkey unit. Approximately 8 meters of gray clays overlying concretionary sandstones, wich rests on the conglomerates conspicuously exposed in middle of Villavieja-Cerro Gordo section, about 30 meters from Cebupithecia site, Loc V4517\r\n\r\nNearby landmark: Villavieja town"
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94952,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94953,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,111809,NA,247867,NA,NA,45730,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neosaimiri fieldsi,247867,247867,Neosaimiri fieldsi,NA,247867,species,92616,1951,43079,extinct,6,Cebidae,Saimiri,R. A. Stirton. 1951. Ceboid monkeys from the Miocene of Colombia. University of California Publications in Geological Sciences 28(11):315-356,94954,holotype,247867,NA,NA,43079,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niptomomys doreenae,49179,49179,Niptomomys doreenae,NA,49179,species,40720,1960,2528,extinct,23,Microsyopidae,Niptomomys,"M. C. McKenna. 1960. Fossil Mammalia from the early Wasatchian Four Mile fauna, Eocene of northwest Colorado. University of California Publications in Geological Sciences 37(1):1-130",2513,NA,49179,NA,NA,2962,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niptomomys doreenae,49179,49179,Niptomomys doreenae,NA,49179,species,40720,1960,2528,extinct,23,Microsyopidae,Niptomomys,"M. C. McKenna. 1960. Fossil Mammalia from the early Wasatchian Four Mile fauna, Eocene of northwest Colorado. University of California Publications in Geological Sciences 37(1):1-130",2512,NA,49179,NA,NA,1744,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niptomomys doreenae,49179,49179,Niptomomys doreenae,NA,49179,species,40720,1960,2528,extinct,23,Microsyopidae,Niptomomys,"M. C. McKenna. 1960. Fossil Mammalia from the early Wasatchian Four Mile fauna, Eocene of northwest Colorado. University of California Publications in Geological Sciences 37(1):1-130",2511,NA,49179,NA,NA,8850,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niptomomys thelmae,49182,49182,Niptomomys thelmae,NA,49182,species,40720,1981,1744,extinct,3,Microsyopidae,Niptomomys,G. F. Gunnell and P. D. Gingerich. 1981. A New Species of Niptomomys (Microsyopidae) from the Early Eocene of Wyoming. Folia Primatologica 36,2514,holotype,49182,NA,NA,1744,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niptomomys thelmae,49182,49182,Niptomomys thelmae,NA,49182,species,40720,1981,1744,extinct,3,Microsyopidae,Niptomomys,G. F. Gunnell and P. D. Gingerich. 1981. A New Species of Niptomomys (Microsyopidae) from the Early Eocene of Wyoming. Folia Primatologica 36,2515,NA,49182,NA,NA,1744,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nomascus gabriellae,238640,238886,Nomascus gabriellae,NA,238640,species,158837,2010,42031,extant,0,Hylobatidae,Nomascus,"V. N. Thinh, A. R. Mootnick, and T. Geissmann, M. Li, T. Ziegler, M. Agil, P. Moisson, T. Nadler, L. Walter, C. Roos. 2010. Mitochondrial evidence for multiple radiations in the evolutionary history of small apes. BMC Evolutionary Biology 10(74):1-13",73731,NA,238640,NA,NA,42033,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nomascus gabriellae,238640,238886,Nomascus gabriellae,NA,238640,species,158837,2010,42031,extant,0,Hylobatidae,Nomascus,"V. N. Thinh, A. R. Mootnick, and T. Geissmann, M. Li, T. Ziegler, M. Agil, P. Moisson, T. Nadler, L. Walter, C. Roos. 2010. Mitochondrial evidence for multiple radiations in the evolutionary history of small apes. BMC Evolutionary Biology 10(74):1-13",73732,NA,238640,NA,NA,42033,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nomascus gabriellae,238640,238886,Nomascus gabriellae,NA,238640,species,158837,2010,42031,extant,0,Hylobatidae,Nomascus,"V. N. Thinh, A. R. Mootnick, and T. Geissmann, M. Li, T. Ziegler, M. Agil, P. Moisson, T. Nadler, L. Walter, C. Roos. 2010. Mitochondrial evidence for multiple radiations in the evolutionary history of small apes. BMC Evolutionary Biology 10(74):1-13",73730,NA,238640,NA,NA,42033,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nomascus gabriellae,238640,238886,Nomascus gabriellae,NA,238640,species,158837,2010,42031,extant,0,Hylobatidae,Nomascus,"V. N. Thinh, A. R. Mootnick, and T. Geissmann, M. Li, T. Ziegler, M. Agil, P. Moisson, T. Nadler, L. Walter, C. Roos. 2010. Mitochondrial evidence for multiple radiations in the evolutionary history of small apes. BMC Evolutionary Biology 10(74):1-13",73733,NA,238640,NA,NA,42033,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nomascus gabriellae,238640,238886,Nomascus gabriellae,NA,238640,species,158837,2010,42031,extant,0,Hylobatidae,Nomascus,"V. N. Thinh, A. R. Mootnick, and T. Geissmann, M. Li, T. Ziegler, M. Agil, P. Moisson, T. Nadler, L. Walter, C. Roos. 2010. Mitochondrial evidence for multiple radiations in the evolutionary history of small apes. BMC Evolutionary Biology 10(74):1-13",73729,NA,238640,NA,NA,42033,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nomascus gabriellae,238640,238886,Nomascus gabriellae,NA,238640,species,158837,2010,42031,extant,0,Hylobatidae,Nomascus,"V. N. Thinh, A. R. Mootnick, and T. Geissmann, M. Li, T. Ziegler, M. Agil, P. Moisson, T. Nadler, L. Walter, C. Roos. 2010. Mitochondrial evidence for multiple radiations in the evolutionary history of small apes. BMC Evolutionary Biology 10(74):1-13",73734,NA,238640,NA,NA,42033,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nomascus hainanus,238632,238880,Nomascus hainanus,NA,238632,species,158837,2010,42031,extant,0,Hylobatidae,Nomascus,"V. N. Thinh, A. R. Mootnick, and T. Geissmann, M. Li, T. Ziegler, M. Agil, P. Moisson, T. Nadler, L. Walter, C. Roos. 2010. Mitochondrial evidence for multiple radiations in the evolutionary history of small apes. BMC Evolutionary Biology 10(74):1-13",73533,NA,238632,NA,NA,42009,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nomascus hainanus,238632,238880,Nomascus hainanus,NA,238632,species,158837,2010,42031,extant,0,Hylobatidae,Nomascus,"V. N. Thinh, A. R. Mootnick, and T. Geissmann, M. Li, T. Ziegler, M. Agil, P. Moisson, T. Nadler, L. Walter, C. Roos. 2010. Mitochondrial evidence for multiple radiations in the evolutionary history of small apes. BMC Evolutionary Biology 10(74):1-13",73534,NA,238632,NA,NA,42009,NA,NA,NA,NA,NA,NA,NA,NA,NA
